KEY	ZipCode	City	District	Street	HouseNr	X_Coordinate	Y_Coordinate	Flag_Coordinates	Version	House_ID	Image	Random
1461200000013580	1127	Dresden	Pieschen-Süd	Oschatzer Str.	49	13,725961	51,0783847	1	20170201	100011804	http://maps.google.com/maps/api/staticmap?center=51.0783847,13.725961&zoom=16&size=100x100&maptype=satellite&sensor=false&language=&markers:none|label:none|51.0783847,13.725961	54
1461200000013590	1127	Dresden	Pieschen-Süd	Oschatzer Str.	8	13,7235617	51,0751141	1	20170201	100011811	http://maps.google.com/maps/api/staticmap?center=51.0751141,13.7235617&zoom=16&size=100x100&maptype=satellite&sensor=false&language=&markers:none|label:none|51.0751141,13.7235617	19
1461200000013600	1127	Dresden	Pieschen-Süd	Osterbergstr.	13B	13,7248602	51,0785435	1	20170201	100011818	http://maps.google.com/maps/api/staticmap?center=51.0785435,13.7248602&zoom=16&size=100x100&maptype=satellite&sensor=false&language=&markers:none|label:none|51.0785435,13.7248602	36
1461200000013730	1127	Dresden	Pieschen-Süd	Robert-Matzke-Str.	1	13,7240075	51,080548	1	20170201	100011948	http://maps.google.com/maps/api/staticmap?center=51.080548,13.7240075&zoom=16&size=100x100&maptype=satellite&sensor=false&language=&markers:none|label:none|51.080548,13.7240075	82
1461200000013770	1127	Dresden	Pieschen-Süd	Robert-Matzke-Str.	50	13,7157707	51,0794562	1	20170201	100011984	http://maps.google.com/maps/api/staticmap?center=51.0794562,13.7157707&zoom=16&size=100x100&maptype=satellite&sensor=false&language=&markers:none|label:none|51.0794562,13.7157707	39
1461200000013950	1127	Dresden	Pieschen-Süd	Wurzener Str.	33	13,7157211	51,0805226	1	20170201	100012147	http://maps.google.com/maps/api/staticmap?center=51.0805226,13.7157211&zoom=16&size=100x100&maptype=satellite&sensor=false&language=&markers:none|label:none|51.0805226,13.7157211	55
1461200000013960	1127	Dresden	Leipziger Vorstadt	Würschnitzer Weg	2	13,7436797	51,0810117	1	20170201	100012163	http://maps.google.com/maps/api/staticmap?center=51.0810117,13.7436797&zoom=16&size=100x100&maptype=satellite&sensor=false&language=&markers:none|label:none|51.0810117,13.7436797	94
1461200000014010	1129	Dresden	Trachau	Aachener Str.	23	13,7117221	51,0938529	1	20170201	100012207	http://maps.google.com/maps/api/staticmap?center=51.0938529,13.7117221&zoom=16&size=100x100&maptype=satellite&sensor=false&language=&markers:none|label:none|51.0938529,13.7117221	83
1461200000014070	1129	Dresden	Trachau	Abbestr.	7	13,7069214	51,0924559	1	20170201	100012266	http://maps.google.com/maps/api/staticmap?center=51.0924559,13.7069214&zoom=16&size=100x100&maptype=satellite&sensor=false&language=&markers:none|label:none|51.0924559,13.7069214	59
1461200000014120	1129	Dresden	Trachau	Böttgerstr.	43	13,7135627	51,0945075	1	20170201	100012319	http://maps.google.com/maps/api/staticmap?center=51.0945075,13.7135627&zoom=16&size=100x100&maptype=satellite&sensor=false&language=&markers:none|label:none|51.0945075,13.7135627	53
1461200000014140	1129	Dresden	Trachau	Böttgerstr.	58C	13,7142514	51,0959008	1	20170201	100012334	http://maps.google.com/maps/api/staticmap?center=51.0959008,13.7142514&zoom=16&size=100x100&maptype=satellite&sensor=false&language=&markers:none|label:none|51.0959008,13.7142514	75
1461200000014560	1129	Dresden	Pieschen-Nord/Trachenberge	Duckwitzstr.	29	13,7243389	51,0947194	1	20170201	100012728	http://maps.google.com/maps/api/staticmap?center=51.0947194,13.7243389&zoom=16&size=100x100&maptype=satellite&sensor=false&language=&markers:none|label:none|51.0947194,13.7243389	99
1461200000014560	1129	Dresden	Pieschen-Nord/Trachenberge	Duckwitzstr.	33	13,7245208	51,0949997	1	20170201	100012737	http://maps.google.com/maps/api/staticmap?center=51.0949997,13.7245208&zoom=16&size=100x100&maptype=satellite&sensor=false&language=&markers:none|label:none|51.0949997,13.7245208	74
1461200000014570	1129	Dresden	Pieschen-Nord/Trachenberge	Duckwitzstr.	35	13,7246118	51,0951398	1	20170201	100012740	http://maps.google.com/maps/api/staticmap?center=51.0951398,13.7246118&zoom=16&size=100x100&maptype=satellite&sensor=false&language=&markers:none|label:none|51.0951398,13.7246118	67
1461200000014800	1129	Dresden	Trachau	Gustav-Richter-Str.	9	13,7078043	51,0933221	1	20170201	100012960	http://maps.google.com/maps/api/staticmap?center=51.0933221,13.7078043&zoom=16&size=100x100&maptype=satellite&sensor=false&language=&markers:none|label:none|51.0933221,13.7078043	84
1461200000014800	1129	Dresden	Trachau	Halleystr.	17	13,7069432	51,0921724	1	20170201	100012966	http://maps.google.com/maps/api/staticmap?center=51.0921724,13.7069432&zoom=16&size=100x100&maptype=satellite&sensor=false&language=&markers:none|label:none|51.0921724,13.7069432	82
1461200000014910	1129	Dresden	Pieschen-Nord/Trachenberge	Hubertusstr.	29	13,7239241	51,0904425	2	20170201	100013063	http://maps.google.com/maps/api/staticmap?center=51.0904425,13.7239241&zoom=16&size=100x100&maptype=satellite&sensor=false&language=&markers:none|label:none|51.0904425,13.7239241	82
1461200000014910	1129	Dresden	Pieschen-Nord/Trachenberge	Hubertusstr.	31D	13,7241357	51,0907159	1	20170201	100013068	http://maps.google.com/maps/api/staticmap?center=51.0907159,13.7241357&zoom=16&size=100x100&maptype=satellite&sensor=false&language=&markers:none|label:none|51.0907159,13.7241357	43
1461200000015010	1129	Dresden	Trachau	Industriestr.	65	13,7032225	51,0904182	1	20170201	100013164	http://maps.google.com/maps/api/staticmap?center=51.0904182,13.7032225&zoom=16&size=100x100&maptype=satellite&sensor=false&language=&markers:none|label:none|51.0904182,13.7032225	99
1461200000015060	1129	Dresden	Trachau	Kopernikusstr.	19	13,7149009	51,0906452	1	20170201	100013217	http://maps.google.com/maps/api/staticmap?center=51.0906452,13.7149009&zoom=16&size=100x100&maptype=satellite&sensor=false&language=&markers:none|label:none|51.0906452,13.7149009	66
1461200000015520	1129	Dresden	Trachau	Schedlichstr.	5	13,7153247	51,0990071	1	20170201	100013658	http://maps.google.com/maps/api/staticmap?center=51.0990071,13.7153247&zoom=16&size=100x100&maptype=satellite&sensor=false&language=&markers:none|label:none|51.0990071,13.7153247	46
1461200000015750	1129	Dresden	Trachau	Stephanstr.	89	13,7163844	51,0965416	1	20170201	100013879	http://maps.google.com/maps/api/staticmap?center=51.0965416,13.7163844&zoom=16&size=100x100&maptype=satellite&sensor=false&language=&markers:none|label:none|51.0965416,13.7163844	100
1461200000015820	1129	Dresden	Pieschen-Nord/Trachenberge	Trachenberger Str.	70	13,7315577	51,0901894	1	20170201	100013944	http://maps.google.com/maps/api/staticmap?center=51.0901894,13.7315577&zoom=16&size=100x100&maptype=satellite&sensor=false&language=&markers:none|label:none|51.0901894,13.7315577	32
1461200000015840	1129	Dresden	Trachau	Trentzschweg	6	13,7088909	51,0927902	1	20170201	100013963	http://maps.google.com/maps/api/staticmap?center=51.0927902,13.7088909&zoom=16&size=100x100&maptype=satellite&sensor=false&language=&markers:none|label:none|51.0927902,13.7088909	27
1461200000016030	1129	Dresden	Pieschen-Nord/Trachenberge	Weixdorfer Str.	2	13,7187619	51,0878923	1	20170201	100014147	http://maps.google.com/maps/api/staticmap?center=51.0878923,13.7187619&zoom=16&size=100x100&maptype=satellite&sensor=false&language=&markers:none|label:none|51.0878923,13.7187619	65
1461200000016180	1139	Dresden	Kaditz	Altkaditz	17	13,6720771	51,0825724	1	20170201	100014281	http://maps.google.com/maps/api/staticmap?center=51.0825724,13.6720771&zoom=16&size=100x100&maptype=satellite&sensor=false&language=&markers:none|label:none|51.0825724,13.6720771	100
1461200000016210	1139	Dresden	Mickten	Altmickten	11	13,7004029	51,0739188	1	20170201	100014303	http://maps.google.com/maps/api/staticmap?center=51.0739188,13.7004029&zoom=16&size=100x100&maptype=satellite&sensor=false&language=&markers:none|label:none|51.0739188,13.7004029	24
1461200000016270	1139	Dresden	Kaditz	Am Kaditzer Tännicht	1	13,6823101	51,0876751	1	20170201	100014354	http://maps.google.com/maps/api/staticmap?center=51.0876751,13.6823101&zoom=16&size=100x100&maptype=satellite&sensor=false&language=&markers:none|label:none|51.0876751,13.6823101	11
1461200000016520	1139	Dresden	Kaditz	Dungerstr.	4	13,6947619	51,0897496	1	20170201	100014600	http://maps.google.com/maps/api/staticmap?center=51.0897496,13.6947619&zoom=16&size=100x100&maptype=satellite&sensor=false&language=&markers:none|label:none|51.0897496,13.6947619	26
1461200000016730	1139	Dresden	Kaditz	Gleinaer Str.	78	13,6794699	51,0917303	1	20170201	100014798	http://maps.google.com/maps/api/staticmap?center=51.0917303,13.6794699&zoom=16&size=100x100&maptype=satellite&sensor=false&language=&markers:none|label:none|51.0917303,13.6794699	7
1461200000016910	1139	Dresden	Mickten	Kötzschenbroder Str.	10	13,7145441	51,0775698	2	20170201	100014968	http://maps.google.com/maps/api/staticmap?center=51.0775698,13.7145441&zoom=16&size=100x100&maptype=satellite&sensor=false&language=&markers:none|label:none|51.0775698,13.7145441	62
1461200000017110	1139	Dresden	Mickten	Leipziger Str.	153	13,7096683	51,084068	4	20170201	100015156	http://maps.google.com/maps/api/staticmap?center=51.084068,13.7096683&zoom=16&size=100x100&maptype=satellite&sensor=false&language=&markers:none|label:none|51.084068,13.7096683	70
1461200000017200	1139	Dresden	Mickten	Leipziger Str.	270	13,7096683	51,084068	4	20170201	100015244	http://maps.google.com/maps/api/staticmap?center=51.084068,13.7096683&zoom=16&size=100x100&maptype=satellite&sensor=false&language=&markers:none|label:none|51.084068,13.7096683	80
1461200000017220	1139	Dresden	Kaditz	Leuckartstr.	5	13,7004248	51,0864287	1	20170201	100015264	http://maps.google.com/maps/api/staticmap?center=51.0864287,13.7004248&zoom=16&size=100x100&maptype=satellite&sensor=false&language=&markers:none|label:none|51.0864287,13.7004248	71
1461200000017280	1139	Dresden	Mickten	Lommatzscher Str.	50	13,7014078	51,081581	4	20170201	100015326	http://maps.google.com/maps/api/staticmap?center=51.081581,13.7014078&zoom=16&size=100x100&maptype=satellite&sensor=false&language=&markers:none|label:none|51.081581,13.7014078	23
1461200000017310	1139	Dresden	Mickten	Lommatzscher Str.	72	13,6999936	51,0822159	2	20170201	100015357	http://maps.google.com/maps/api/staticmap?center=51.0822159,13.6999936&zoom=16&size=100x100&maptype=satellite&sensor=false&language=&markers:none|label:none|51.0822159,13.6999936	5
1461200000017330	1139	Dresden	Mickten	Lommatzscher Str.	93	13,7014078	51,081581	4	20170201	100015373	http://maps.google.com/maps/api/staticmap?center=51.081581,13.7014078&zoom=16&size=100x100&maptype=satellite&sensor=false&language=&markers:none|label:none|51.081581,13.7014078	83
1461200000017430	1139	Dresden	Mickten	Overbeckstr.	43	13,6866746	51,0737054	1	20170201	100015461	http://maps.google.com/maps/api/staticmap?center=51.0737054,13.6866746&zoom=16&size=100x100&maptype=satellite&sensor=false&language=&markers:none|label:none|51.0737054,13.6866746	7
1461200000017550	1139	Dresden	Mickten	Rethelstr.	26	13,6989632	51,0714478	2	20170201	100015573	http://maps.google.com/maps/api/staticmap?center=51.0714478,13.6989632&zoom=16&size=100x100&maptype=satellite&sensor=false&language=&markers:none|label:none|51.0714478,13.6989632	78
1461200000017600	1139	Dresden	Mickten	Rietzstr.	32	13,7120167	51,0830262	1	20170201	100015620	http://maps.google.com/maps/api/staticmap?center=51.0830262,13.7120167&zoom=16&size=100x100&maptype=satellite&sensor=false&language=&markers:none|label:none|51.0830262,13.7120167	43
1461200000017810	1139	Dresden	Kaditz	Serkowitzer Str.	118	13,6637262	51,0914456	1	20170201	100015810	http://maps.google.com/maps/api/staticmap?center=51.0914456,13.6637262&zoom=16&size=100x100&maptype=satellite&sensor=false&language=&markers:none|label:none|51.0914456,13.6637262	10
1461200000017940	1139	Dresden	Mickten	Tichatscheckstr.	36	13,7136224	51,0837959	1	20170201	100015926	http://maps.google.com/maps/api/staticmap?center=51.0837959,13.7136224&zoom=16&size=100x100&maptype=satellite&sensor=false&language=&markers:none|label:none|51.0837959,13.7136224	62
1461200000017980	1139	Dresden	Mickten	Veteranenstr.	2	13,7044813	51,0870459	1	20170201	100015962	http://maps.google.com/maps/api/staticmap?center=51.0870459,13.7044813&zoom=16&size=100x100&maptype=satellite&sensor=false&language=&markers:none|label:none|51.0870459,13.7044813	42
1461200000017990	1139	Dresden	Mickten	Wöhlerstr.	18	13,7063913	51,0834426	1	20170201	100015972	http://maps.google.com/maps/api/staticmap?center=51.0834426,13.7063913&zoom=16&size=100x100&maptype=satellite&sensor=false&language=&markers:none|label:none|51.0834426,13.7063913	0
1461200000018080	1139	Dresden	Mickten	Winterstr.	9	13,7104811	51,0799244	1	20170201	100016053	http://maps.google.com/maps/api/staticmap?center=51.0799244,13.7104811&zoom=16&size=100x100&maptype=satellite&sensor=false&language=&markers:none|label:none|51.0799244,13.7104811	46
1461200000018220	1139	Dresden	Mickten	An der Flutrinne	29A	13,6952622	51,0771625	1	20170201	100016179	http://maps.google.com/maps/api/staticmap?center=51.0771625,13.6952622&zoom=16&size=100x100&maptype=satellite&sensor=false&language=&markers:none|label:none|51.0771625,13.6952622	88
1461200000018410	1156	Dresden	Oberwartha	Zur Schäferei	11	13,6012473	51,0767796	1	20170201	100016326	http://maps.google.com/maps/api/staticmap?center=51.0767796,13.6012473&zoom=16&size=100x100&maptype=satellite&sensor=false&language=&markers:none|label:none|51.0767796,13.6012473	18
1461200000018460	1156	Dresden	Pennrich	Bäckerweg	5	13,6305456	51,0429068	1	20170201	100016370	http://maps.google.com/maps/api/staticmap?center=51.0429068,13.6305456&zoom=16&size=100x100&maptype=satellite&sensor=false&language=&markers:none|label:none|51.0429068,13.6305456	34
1461200000018670	1156	Dresden	Gompitz	Kesselsdorfer Str.	318	13,6414808	51,0395678	1	20170201	100016561	http://maps.google.com/maps/api/staticmap?center=51.0395678,13.6414808&zoom=16&size=100x100&maptype=satellite&sensor=false&language=&markers:none|label:none|51.0395678,13.6414808	50
1461200000019230	1156	Dresden	Mobschatz	Am Tummelsgrund	6	13,6446531	51,0776748	1	20170201	100016941	http://maps.google.com/maps/api/staticmap?center=51.0776748,13.6446531&zoom=16&size=100x100&maptype=satellite&sensor=false&language=&markers:none|label:none|51.0776748,13.6446531	29
1461200000019450	1156	Dresden	Ockerwitz	Zschonerblick	36	13,6458142	51,0571029	1	20170201	100017130	http://maps.google.com/maps/api/staticmap?center=51.0571029,13.6458142&zoom=16&size=100x100&maptype=satellite&sensor=false&language=&markers:none|label:none|51.0571029,13.6458142	97
1461200000019530	1156	Dresden	Pennrich	Podemuser Str.	40	13,6230294	51,0434377	1	20170201	100017197	http://maps.google.com/maps/api/staticmap?center=51.0434377,13.6230294&zoom=16&size=100x100&maptype=satellite&sensor=false&language=&markers:none|label:none|51.0434377,13.6230294	47
1461200000019820	1156	Dresden	Gompitz	Ockerwitzer Allee	129	13,6428974	51,0432946	1	20170201	100017447	http://maps.google.com/maps/api/staticmap?center=51.0432946,13.6428974&zoom=16&size=100x100&maptype=satellite&sensor=false&language=&markers:none|label:none|51.0432946,13.6428974	29
1461200000020060	1156	Dresden	Mobschatz	Altmobschatz	3	13,6438976	51,075944	1	20170201	100017623	http://maps.google.com/maps/api/staticmap?center=51.075944,13.6438976&zoom=16&size=100x100&maptype=satellite&sensor=false&language=&markers:none|label:none|51.075944,13.6438976	29
1461200000021520	1157	Dresden	Briesnitz	Alte Meißner Landstr.	43	13,6744696	51,0647799	1	20170201	100017790	http://maps.google.com/maps/api/staticmap?center=51.0647799,13.6744696&zoom=16&size=100x100&maptype=satellite&sensor=false&language=&markers:none|label:none|51.0647799,13.6744696	1
1461200000021530	1157	Dresden	Briesnitz	Alte Meißner Landstr.	51E	13,6730824	51,0654279	1	20170201	100017799	http://maps.google.com/maps/api/staticmap?center=51.0654279,13.6730824&zoom=16&size=100x100&maptype=satellite&sensor=false&language=&markers:none|label:none|51.0654279,13.6730824	37
1461200000021560	1157	Dresden	Briesnitz	Altleutewitz	2	13,6686858	51,0592213	1	20170201	100017825	http://maps.google.com/maps/api/staticmap?center=51.0592213,13.6686858&zoom=16&size=100x100&maptype=satellite&sensor=false&language=&markers:none|label:none|51.0592213,13.6686858	35
1461200000021560	1157	Dresden	Briesnitz	Altleutewitz	7	13,6693643	51,058646	1	20170201	100017828	http://maps.google.com/maps/api/staticmap?center=51.058646,13.6693643&zoom=16&size=100x100&maptype=satellite&sensor=false&language=&markers:none|label:none|51.058646,13.6693643	44
1461200000021610	1157	Dresden	Briesnitz	Am Hang	24	13,6524094	51,0789941	1	20170201	100017874	http://maps.google.com/maps/api/staticmap?center=51.0789941,13.6524094&zoom=16&size=100x100&maptype=satellite&sensor=false&language=&markers:none|label:none|51.0789941,13.6524094	53
1461200000021640	1157	Dresden	Briesnitz	Am Kirchberg	20	13,6694517	51,0705745	1	20170201	100017895	http://maps.google.com/maps/api/staticmap?center=51.0705745,13.6694517&zoom=16&size=100x100&maptype=satellite&sensor=false&language=&markers:none|label:none|51.0705745,13.6694517	69
1461200000021760	1157	Dresden	Briesnitz	Am Urnenfeld	35	13,6504035	51,0806331	2	20170201	100017998	http://maps.google.com/maps/api/staticmap?center=51.0806331,13.6504035&zoom=16&size=100x100&maptype=satellite&sensor=false&language=&markers:none|label:none|51.0806331,13.6504035	28
1461200000021790	1157	Dresden	Briesnitz	Auf dem Eigen	23	13,6685496	51,0666863	1	20170201	100018034	http://maps.google.com/maps/api/staticmap?center=51.0666863,13.6685496&zoom=16&size=100x100&maptype=satellite&sensor=false&language=&markers:none|label:none|51.0666863,13.6685496	51
1461200000021860	1157	Dresden	Cotta	Birkenhainer Str.	2	13,6906147	51,052944	1	20170201	100018101	http://maps.google.com/maps/api/staticmap?center=51.052944,13.6906147&zoom=16&size=100x100&maptype=satellite&sensor=false&language=&markers:none|label:none|51.052944,13.6906147	26
1461200000021880	1157	Dresden	Briesnitz	Borngraben	14	13,668308	51,0651856	1	20170201	100018112	http://maps.google.com/maps/api/staticmap?center=51.0651856,13.668308&zoom=16&size=100x100&maptype=satellite&sensor=false&language=&markers:none|label:none|51.0651856,13.668308	37
1461200000021900	1157	Dresden	Briesnitz	Borngraben	36	13,6712887	51,0657809	1	20170201	100018136	http://maps.google.com/maps/api/staticmap?center=51.0657809,13.6712887&zoom=16&size=100x100&maptype=satellite&sensor=false&language=&markers:none|label:none|51.0657809,13.6712887	8
1461200000021940	1157	Dresden	Briesnitz	Brentanostr.	10	13,660375	51,059672	1	20170201	100018176	http://maps.google.com/maps/api/staticmap?center=51.059672,13.660375&zoom=16&size=100x100&maptype=satellite&sensor=false&language=&markers:none|label:none|51.059672,13.660375	82
1461200000022060	1157	Dresden	Briesnitz	Droste-Hülshoff-Str.	4	13,6669892	51,059654	1	20170201	100018286	http://maps.google.com/maps/api/staticmap?center=51.059654,13.6669892&zoom=16&size=100x100&maptype=satellite&sensor=false&language=&markers:none|label:none|51.059654,13.6669892	74
1461200000022110	1157	Dresden	Briesnitz	Felix-Dahn-Weg	7	13,6743503	51,0624547	1	20170201	100018337	http://maps.google.com/maps/api/staticmap?center=51.0624547,13.6743503&zoom=16&size=100x100&maptype=satellite&sensor=false&language=&markers:none|label:none|51.0624547,13.6743503	37
1461200000022520	1157	Dresden	Cotta	Grillparzerplatz	6	13,6824296	51,0555425	1	20170201	100018699	http://maps.google.com/maps/api/staticmap?center=51.0555425,13.6824296&zoom=16&size=100x100&maptype=satellite&sensor=false&language=&markers:none|label:none|51.0555425,13.6824296	11
1461200000022920	1157	Dresden	Cotta	Klopstockstr.	43	13,6904752	51,0495262	1	20170201	100019059	http://maps.google.com/maps/api/staticmap?center=51.0495262,13.6904752&zoom=16&size=100x100&maptype=satellite&sensor=false&language=&markers:none|label:none|51.0495262,13.6904752	59
1461200000023080	1157	Dresden	Briesnitz	Martin-Opitz-Str.	8	13,6612512	51,0600122	1	20170201	100019217	http://maps.google.com/maps/api/staticmap?center=51.0600122,13.6612512&zoom=16&size=100x100&maptype=satellite&sensor=false&language=&markers:none|label:none|51.0600122,13.6612512	23
1461200000023300	1157	Dresden	Briesnitz	Meßweg	5	13,6700078	51,0613185	1	20170201	100019428	http://maps.google.com/maps/api/staticmap?center=51.0613185,13.6700078&zoom=16&size=100x100&maptype=satellite&sensor=false&language=&markers:none|label:none|51.0613185,13.6700078	90
1461200000023310	1157	Dresden	Briesnitz	Miltitzer Str.	8A	13,6553928	51,0823554	1	20170201	100019440	http://maps.google.com/maps/api/staticmap?center=51.0823554,13.6553928&zoom=16&size=100x100&maptype=satellite&sensor=false&language=&markers:none|label:none|51.0823554,13.6553928	73
1461200000023380	1157	Dresden	Cotta	Ockerwitzer Str.	1	13,6840722	51,058682	1	20170201	100019482	http://maps.google.com/maps/api/staticmap?center=51.058682,13.6840722&zoom=16&size=100x100&maptype=satellite&sensor=false&language=&markers:none|label:none|51.058682,13.6840722	28
1461200000023530	1157	Dresden	Cotta	Pennricher Str.	26	13,6922308	51,0490159	2	20170201	100019611	http://maps.google.com/maps/api/staticmap?center=51.0490159,13.6922308&zoom=16&size=100x100&maptype=satellite&sensor=false&language=&markers:none|label:none|51.0490159,13.6922308	30
1461200000023680	1157	Dresden	Cotta	Rudolf-Renner-Str.	18	13,6916589	51,0509284	4	20170201	100019744	http://maps.google.com/maps/api/staticmap?center=51.0509284,13.6916589&zoom=16&size=100x100&maptype=satellite&sensor=false&language=&markers:none|label:none|51.0509284,13.6916589	1
1461200000023690	1157	Dresden	Löbtau-Nord	Rudolf-Renner-Str.	23	13,6923268	51,0486005	1	20170201	100019749	http://maps.google.com/maps/api/staticmap?center=51.0486005,13.6923268&zoom=16&size=100x100&maptype=satellite&sensor=false&language=&markers:none|label:none|51.0486005,13.6923268	44
1461200000023850	1157	Dresden	Briesnitz	Seegärten	85	13,6502954	51,0801382	1	20170201	100019908	http://maps.google.com/maps/api/staticmap?center=51.0801382,13.6502954&zoom=16&size=100x100&maptype=satellite&sensor=false&language=&markers:none|label:none|51.0801382,13.6502954	8
1461200000023880	1157	Dresden	Briesnitz	Sonnenlehne	2	13,6648979	51,0650669	1	20170201	100019935	http://maps.google.com/maps/api/staticmap?center=51.0650669,13.6648979&zoom=16&size=100x100&maptype=satellite&sensor=false&language=&markers:none|label:none|51.0650669,13.6648979	97
1461200000024020	1157	Dresden	Briesnitz	Warthaer Str.	106	13,6604511	51,0588136	1	20170201	100020077	http://maps.google.com/maps/api/staticmap?center=51.0588136,13.6604511&zoom=16&size=100x100&maptype=satellite&sensor=false&language=&markers:none|label:none|51.0588136,13.6604511	0
1461200000024070	1157	Dresden	Briesnitz	Warthaer Str.	42	13,6723495	51,0600232	1	20170201	100020122	http://maps.google.com/maps/api/staticmap?center=51.0600232,13.6723495&zoom=16&size=100x100&maptype=satellite&sensor=false&language=&markers:none|label:none|51.0600232,13.6723495	16
1461200000024140	1157	Dresden	Briesnitz	Warthaer Str.	98	13,6615835	51,0589867	1	20170201	100020181	http://maps.google.com/maps/api/staticmap?center=51.0589867,13.6615835&zoom=16&size=100x100&maptype=satellite&sensor=false&language=&markers:none|label:none|51.0589867,13.6615835	14
1461200000024200	1157	Dresden	Cotta	Weidentalstr.	72	13,6756018	51,0509635	1	20170201	100020247	http://maps.google.com/maps/api/staticmap?center=51.0509635,13.6756018&zoom=16&size=100x100&maptype=satellite&sensor=false&language=&markers:none|label:none|51.0509635,13.6756018	53
1461200000024230	1157	Dresden	Briesnitz	Weistropper Str.	8	13,676023	51,0612999	1	20170201	100020269	http://maps.google.com/maps/api/staticmap?center=51.0612999,13.676023&zoom=16&size=100x100&maptype=satellite&sensor=false&language=&markers:none|label:none|51.0612999,13.676023	88
1461200000024270	1157	Dresden	Briesnitz	Weststr.	22	13,6642966	51,058624	1	20170201	100020307	http://maps.google.com/maps/api/staticmap?center=51.058624,13.6642966&zoom=16&size=100x100&maptype=satellite&sensor=false&language=&markers:none|label:none|51.058624,13.6642966	21
1461200000024310	1157	Dresden	Briesnitz	Wilhelm-Müller-Str.	12	13,6691877	51,0614185	1	20170201	100020340	http://maps.google.com/maps/api/staticmap?center=51.0614185,13.6691877&zoom=16&size=100x100&maptype=satellite&sensor=false&language=&markers:none|label:none|51.0614185,13.6691877	27
1461200000024340	1157	Dresden	Briesnitz	Wilhelm-Raabe-Str.	15	13,6726514	51,0624594	1	20170201	100020366	http://maps.google.com/maps/api/staticmap?center=51.0624594,13.6726514&zoom=16&size=100x100&maptype=satellite&sensor=false&language=&markers:none|label:none|51.0624594,13.6726514	53
1461200000024460	1157	Dresden	Cotta	Zöllmener Str.	28	13,680791	51,0503957	1	20170201	100020464	http://maps.google.com/maps/api/staticmap?center=51.0503957,13.680791&zoom=16&size=100x100&maptype=satellite&sensor=false&language=&markers:none|label:none|51.0503957,13.680791	53
1461200000024560	1157	Dresden	Briesnitz	Zschonergrundstr.	40	13,662859	51,0686851	1	20170201	100020561	http://maps.google.com/maps/api/staticmap?center=51.0686851,13.662859&zoom=16&size=100x100&maptype=satellite&sensor=false&language=&markers:none|label:none|51.0686851,13.662859	5
1461200000024800	1159	Dresden	Naußlitz	Alfred-Thiele-Str.	18	13,6868527	51,0333819	1	20170201	100020692	http://maps.google.com/maps/api/staticmap?center=51.0333819,13.6868527&zoom=16&size=100x100&maptype=satellite&sensor=false&language=&markers:none|label:none|51.0333819,13.6868527	0
1461200000024820	1159	Dresden	Naußlitz	Alfred-Thiele-Str.	35	13,6878104	51,0316561	1	20170201	100020712	http://maps.google.com/maps/api/staticmap?center=51.0316561,13.6878104&zoom=16&size=100x100&maptype=satellite&sensor=false&language=&markers:none|label:none|51.0316561,13.6878104	3
1461200000024940	1159	Dresden	Friedrichstadt	Altonaer Str.	19	13,7071311	51,0494049	2	20170201	100020816	http://maps.google.com/maps/api/staticmap?center=51.0494049,13.7071311&zoom=16&size=100x100&maptype=satellite&sensor=false&language=&markers:none|label:none|51.0494049,13.7071311	66
1461200000024950	1159	Dresden	Friedrichstadt	Altonaer Str.	24	13,7078373	51,0496287	1	20170201	100020820	http://maps.google.com/maps/api/staticmap?center=51.0496287,13.7078373&zoom=16&size=100x100&maptype=satellite&sensor=false&language=&markers:none|label:none|51.0496287,13.7078373	61
1461200000025000	1159	Dresden	Naußlitz	Am Tälchen	15	13,6944299	51,0317882	1	20170201	100020846	http://maps.google.com/maps/api/staticmap?center=51.0317882,13.6944299&zoom=16&size=100x100&maptype=satellite&sensor=false&language=&markers:none|label:none|51.0317882,13.6944299	36
1461200000025260	1159	Dresden	Naußlitz	Burgwartstr.	39	13,6863133	51,0308177	1	20170201	100021103	http://maps.google.com/maps/api/staticmap?center=51.0308177,13.6863133&zoom=16&size=100x100&maptype=satellite&sensor=false&language=&markers:none|label:none|51.0308177,13.6863133	17
1461200000025290	1159	Dresden	Löbtau-Süd	Bünaustr.	22	13,6988421	51,041087	1	20170201	100021128	http://maps.google.com/maps/api/staticmap?center=51.041087,13.6988421&zoom=16&size=100x100&maptype=satellite&sensor=false&language=&markers:none|label:none|51.041087,13.6988421	33
1461200000025600	1159	Dresden	Löbtau-Nord	Deubener Str.	26	13,6927045	51,0400045	1	20170201	100021408	http://maps.google.com/maps/api/staticmap?center=51.0400045,13.6927045&zoom=16&size=100x100&maptype=satellite&sensor=false&language=&markers:none|label:none|51.0400045,13.6927045	39
1461200000025700	1159	Dresden	Naußlitz	Düsseldorfer Str.	62	13,6812561	51,0359838	1	20170201	100021502	http://maps.google.com/maps/api/staticmap?center=51.0359838,13.6812561&zoom=16&size=100x100&maptype=satellite&sensor=false&language=&markers:none|label:none|51.0359838,13.6812561	20
1461200000025710	1159	Dresden	Löbtau-Nord	Ebertplatz	3	13,7062755	51,0433643	1	20170201	100021514	http://maps.google.com/maps/api/staticmap?center=51.0433643,13.7062755&zoom=16&size=100x100&maptype=satellite&sensor=false&language=&markers:none|label:none|51.0433643,13.7062755	95
